post_type,post_title,post_status,sku,parent_sku,regular_price,sale_price,manage_stock,stock_quantity,categories,description,short_description,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,images,gallery_images,gallery_image_alt,image_filename,image_titles,image_alt,sale_tag,attribute:color,attribute_name:color,attribute:application,attribute_name:application,attribute:closure-style,attribute_name:closure-style,attribute:lining-material,attribute_name:lining-material,attribute:long-strap,attribute_name:long-strap,attribute:number-of-inside-pockets,attribute_name:number-of-inside-pockets,attribute:number-of-outside-pockets,attribute_name:number-of-outside-pockets,attribute:number-of-straps,attribute_name:number-of-straps,attribute:outer-material,attribute_name:outer-material,attribute:suitable-for,attribute_name:suitable-for,attribute:dimention,attribute_name:dimention,attribute:bag-type,attribute_name:bag-type
product_variation,,publish,4634-black shrink pattern,4634,545000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4634-black-shrink-pattern.webp,,,passport-bag-4634-black-shrink-pattern.webp,کیف پاسپورتی کد ۴۶۳۴ - مشکی شرانگ,کیف پاسپورتی کد ۴۶۳۴ - مشکی شرانگ,,مشکی شرانگ,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4634-nescafe shrang,4634,545000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4634-main.webp,,,passport-bag-4634-main.webp,کیف پاسپورتی کد ۴۶۳۴ - نسکافه ای شرانگ,کیف پاسپورتی کد ۴۶۳۴ - نسکافه ای شرانگ,,نسکافه ای شرانگ,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4634-lilac shrang,4634,545000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4634-main.webp,,,passport-bag-4634-main.webp,کیف پاسپورتی کد ۴۶۳۴ - یاسی شرانگ,کیف پاسپورتی کد ۴۶۳۴ - یاسی شرانگ,,یاسی شرانگ,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف پاسپورتی کد ۴۶۴۶,publish,4646,,422000,,yes,,اکسسوری>کیف پاسپورتی,,,کیف پاسپورتی کد 4646,خرید کیف پاسپورتی کد 4646 به رنگ سفید MK ریز و سفید پیچازی و سفید دیور با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف پاسپورتی کد 4646,https://luxbaz.com/product/passport-bag-4646/,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-brown-jute.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-black-givenchy.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-04.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-05.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-06.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-07.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-08.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-09.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-10.webp,کیف پاسپورتی کد 4646|کیف پاسپورتی کد 4646 رنگ brown jute|کیف پاسپورتی کد 4646 رنگ black givenchy|کیف پاسپورتی کد 4646 - نمای 01|کیف پاسپورتی کد 4646 - نمای 02|کیف پاسپورتی کد 4646 - نمای 03|کیف پاسپورتی کد 4646 - نمای 04|کیف پاسپورتی کد 4646 - نمای 05|کیف پاسپورتی کد 4646 - نمای 06|کیف پاسپورتی کد 4646 - نمای 07|کیف پاسپورتی کد 4646 - نمای 08|کیف پاسپورتی کد 4646 - نمای 09|کیف پاسپورتی کد 4646 - نمای 10,passport-bag-4646-main.webp|passport-bag-4646-brown-jute.webp|passport-bag-4646-black-givenchy.webp|passport-bag-4646-01.webp|passport-bag-4646-02.webp|passport-bag-4646-03.webp|passport-bag-4646-04.webp|passport-bag-4646-05.webp|passport-bag-4646-06.webp|passport-bag-4646-07.webp|passport-bag-4646-08.webp|passport-bag-4646-09.webp|passport-bag-4646-10.webp,,کیف پاسپورتی کد 4646,,سفید MK ریز|سفید پیچازی|سفید دیور|عسلی فندی|قهوه ای کنفی|کرم چهارخونه|مشکی جیوانچی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,ندارد,تعداد جیب داخلی,2,تعداد جیب بیرونی,1.0,تعداد بند,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۲۰cm|عرض: ۱۰cm|کف: ۱۵cm,dimention,,
product_variation,,publish,4646-white michael kors - small logo,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,,,passport-bag-4646-main.webp,کیف پاسپورتی کد ۴۶۴۶ - سفید MK ریز,کیف پاسپورتی کد ۴۶۴۶ - سفید MK ریز,,سفید MK ریز,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-white camouflage,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,,,passport-bag-4646-main.webp,کیف پاسپورتی کد ۴۶۴۶ - سفید پیچازی,کیف پاسپورتی کد ۴۶۴۶ - سفید پیچازی,,سفید پیچازی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-white dior,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,,,passport-bag-4646-main.webp,کیف پاسپورتی کد ۴۶۴۶ - سفید دیور,کیف پاسپورتی کد ۴۶۴۶ - سفید دیور,,سفید دیور,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-honey fendi,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,,,passport-bag-4646-main.webp,کیف پاسپورتی کد ۴۶۴۶ - عسلی فندی,کیف پاسپورتی کد ۴۶۴۶ - عسلی فندی,,عسلی فندی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-brown jute,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-brown-jute.webp,,,passport-bag-4646-brown-jute.webp,کیف پاسپورتی کد ۴۶۴۶ - قهوه ای کنفی,کیف پاسپورتی کد ۴۶۴۶ - قهوه ای کنفی,,قهوه ای کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-cream checkered,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-main.webp,,,passport-bag-4646-main.webp,کیف پاسپورتی کد ۴۶۴۶ - کرم چهارخونه,کیف پاسپورتی کد ۴۶۴۶ - کرم چهارخونه,,کرم چهارخونه,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4646-black givenchy,4646,422000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4646-black-givenchy.webp,,,passport-bag-4646-black-givenchy.webp,کیف پاسپورتی کد ۴۶۴۶ - مشکی جیوانچی,کیف پاسپورتی کد ۴۶۴۶ - مشکی جیوانچی,,مشکی جیوانچی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف پاسپورتی کد ۴۶۵۰,publish,4650,,376000,,yes,,اکسسوری>کیف پاسپورتی,,,کیف پاسپورتی کد 4650,خرید کیف پاسپورتی کد 4650 به رنگ طوسی تیره کنفی و کاراملی کنفی و مشکی کنفی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف پاسپورتی کد 4650,https://luxbaz.com/product/passport-bag-4650/,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-dark-gray-hemp.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-black-jute.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-04.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-05.webp,کیف پاسپورتی کد 4650|کیف پاسپورتی کد 4650 رنگ dark gray hemp|کیف پاسپورتی کد 4650 رنگ black jute|کیف پاسپورتی کد 4650 - نمای 01|کیف پاسپورتی کد 4650 - نمای 02|کیف پاسپورتی کد 4650 - نمای 03|کیف پاسپورتی کد 4650 - نمای 04|کیف پاسپورتی کد 4650 - نمای 05,passport-bag-4650-main.webp|passport-bag-4650-dark-gray-hemp.webp|passport-bag-4650-black-jute.webp|passport-bag-4650-01.webp|passport-bag-4650-02.webp|passport-bag-4650-03.webp|passport-bag-4650-04.webp|passport-bag-4650-05.webp,,کیف پاسپورتی کد 4650,,طوسی تیره کنفی|کاراملی کنفی|مشکی کنفی,رنگ,روزمره,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,ندارد,تعداد جیب داخلی,ندارد,تعداد جیب بیرونی,1.0,تعداد بند,کنفی,جنس رویه,من,مناسب برای,طول: ۲۱cm|عرض: ۴cm|کف: ۱۲cm,dimention,,
product_variation,,publish,4650-dark gray hemp,4650,376000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-dark-gray-hemp.webp,,,passport-bag-4650-dark-gray-hemp.webp,کیف پاسپورتی کد ۴۶۵۰ - طوسی تیره کنفی,کیف پاسپورتی کد ۴۶۵۰ - طوسی تیره کنفی,,طوسی تیره کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4650-caramel hemp,4650,376000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-main.webp,,,passport-bag-4650-main.webp,کیف پاسپورتی کد ۴۶۵۰ - کاراملی کنفی,کیف پاسپورتی کد ۴۶۵۰ - کاراملی کنفی,,کاراملی کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4650-black jute,4650,376000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4650-black-jute.webp,,,passport-bag-4650-black-jute.webp,کیف پاسپورتی کد ۴۶۵۰ - مشکی کنفی,کیف پاسپورتی کد ۴۶۵۰ - مشکی کنفی,,مشکی کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف پاسپورتی کد ۴۶۵۸,publish,4658,,399000,,yes,,اکسسوری>کیف پاسپورتی,,,کیف پاسپورتی کد 4658,خرید کیف پاسپورتی کد 4658 به رنگ سبز کنفی و سفید کنفی و طوسی روشن کنفی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف پاسپورتی کد 4658,https://luxbaz.com/product/passport-bag-4658/,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-light-gray-hemp.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-04.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-05.webp,کیف پاسپورتی کد 4658|کیف پاسپورتی کد 4658 رنگ light gray hemp|کیف پاسپورتی کد 4658 - نمای 01|کیف پاسپورتی کد 4658 - نمای 02|کیف پاسپورتی کد 4658 - نمای 03|کیف پاسپورتی کد 4658 - نمای 04|کیف پاسپورتی کد 4658 - نمای 05,passport-bag-4658-main.webp|passport-bag-4658-light-gray-hemp.webp|passport-bag-4658-01.webp|passport-bag-4658-02.webp|passport-bag-4658-03.webp|passport-bag-4658-04.webp|passport-bag-4658-05.webp,,کیف پاسپورتی کد 4658,,سبز کنفی|سفید کنفی|طوسی روشن کنفی|مشکی کنفی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,ندارد,تعداد جیب داخلی,2,تعداد جیب بیرونی,1.0,تعداد بند,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۲۰cm|عرض: ۱۰cm|کف: ۱۵cm,dimention,,
product_variation,,publish,4658-green hemp,4658,399000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-main.webp,,,passport-bag-4658-main.webp,کیف پاسپورتی کد ۴۶۵۸ - سبز کنفی,کیف پاسپورتی کد ۴۶۵۸ - سبز کنفی,,سبز کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4658-white jute,4658,399000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-main.webp,,,passport-bag-4658-main.webp,کیف پاسپورتی کد ۴۶۵۸ - سفید کنفی,کیف پاسپورتی کد ۴۶۵۸ - سفید کنفی,,سفید کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4658-light gray hemp,4658,399000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-light-gray-hemp.webp,,,passport-bag-4658-light-gray-hemp.webp,کیف پاسپورتی کد ۴۶۵۸ - طوسی روشن کنفی,کیف پاسپورتی کد ۴۶۵۸ - طوسی روشن کنفی,,طوسی روشن کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4658-black jute,4658,399000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4658-main.webp,,,passport-bag-4658-main.webp,کیف پاسپورتی کد ۴۶۵۸ - مشکی کنفی,کیف پاسپورتی کد ۴۶۵۸ - مشکی کنفی,,مشکی کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف پاسپورتی کد ۴۶۵۹,publish,4659,,595000,,yes,,اکسسوری>کیف پاسپورتی,,,کیف پاسپورتی کد 4659,خرید کیف پاسپورتی کد 4659 به رنگ طوسی روشن کنفی و کرم روشن کنفی و نسکافه ای کنفی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف پاسپورتی کد 4659,https://luxbaz.com/product/passport-bag-4659/,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-coffee-jute.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-04.webp,کیف پاسپورتی کد 4659|کیف پاسپورتی کد 4659 رنگ coffee jute|کیف پاسپورتی کد 4659 - نمای 01|کیف پاسپورتی کد 4659 - نمای 02|کیف پاسپورتی کد 4659 - نمای 03|کیف پاسپورتی کد 4659 - نمای 04,passport-bag-4659-main.webp|passport-bag-4659-coffee-jute.webp|passport-bag-4659-01.webp|passport-bag-4659-02.webp|passport-bag-4659-03.webp|passport-bag-4659-04.webp,,کیف پاسپورتی کد 4659,,طوسی روشن کنفی|کرم روشن کنفی|نسکافه ای کنفی,رنگ,اسپرت,کاربرد,مگنت,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,ندارد,تعداد جیب بیرونی,,,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۲۲cm|عرض: ۷cm|کف: ۱۸cm,dimention,,
product_variation,,publish,4659-light gray hemp,4659,595000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-main.webp,,,passport-bag-4659-main.webp,کیف پاسپورتی کد ۴۶۵۹ - طوسی روشن کنفی,کیف پاسپورتی کد ۴۶۵۹ - طوسی روشن کنفی,,طوسی روشن کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4659-light cream hemp,4659,595000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-main.webp,,,passport-bag-4659-main.webp,کیف پاسپورتی کد ۴۶۵۹ - کرم روشن کنفی,کیف پاسپورتی کد ۴۶۵۹ - کرم روشن کنفی,,کرم روشن کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,4659-coffee jute,4659,595000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4659-coffee-jute.webp,,,passport-bag-4659-coffee-jute.webp,کیف پاسپورتی کد ۴۶۵۹ - نسکافه ای کنفی,کیف پاسپورتی کد ۴۶۵۹ - نسکافه ای کنفی,,نسکافه ای کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف پاسپورتی کد ۴۶۶۶,publish,4666,,514000,,yes,,اکسسوری>کیف پاسپورتی,,,کیف پاسپورتی کد 4666,خرید کیف پاسپورتی کد 4666 به رنگ طوسی روشن کنفی و کرم روشن کنفی و مشکی کنفی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف پاسپورتی کد 4666,https://luxbaz.com/product/passport-bag-4666/,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-light-gray-hemp.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-black-jute.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-04.webp,کیف پاسپورتی کد 4666|کیف پاسپورتی کد 4666 رنگ light gray hemp|کیف پاسپورتی کد 4666 رنگ black jute|کیف پاسپورتی کد 4666 - نمای 01|کیف پاسپورتی کد 4666 - نمای 02|کیف پاسپورتی کد 4666 - نمای 03|کیف پاسپورتی کد 4666 - نمای 04,passport-bag-4666-main.webp|passport-bag-4666-light-gray-hemp.webp|passport-bag-4666-black-jute.webp|passport-bag-4666-01.webp|passport-bag-4666-02.webp|passport-bag-4666-03.webp|passport-bag-4666-04.webp,,کیف پاسپورتی کد 4666,,طوسی روشن کنفی|کرم روشن کنفی|مشکی کنفی|نسکافه ای کنفی,رنگ,روزمره,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,1,تعداد جیب بیرونی,1.0,تعداد بند,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۳۰cm|عرض: ۹cm|کف: ۱۴cm,dimention,,
product_variation,,publish,4666-light gray hemp,4666,514000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/passport-bag-4666-light-gray-hemp.webp,,,passport-bag-4666-light-gray-hemp.webp,کیف پاسپورتی کد ۴۶۶۶ - طوسی روشن کنفی,کیف پاسپورتی کد ۴۶۶۶ - طوسی روشن کنفی,,طوسی روشن کنفی,رنگ,,,,,,,,,,,,,,,,,,,,,,
